item	itemLabel,types,coordinates
http://www.wikidata.org/entity/Q23941311	Maria Veen,http://www.wikidata.org/entity/Q253019,Point(7.09390556 51.83705)
http://www.wikidata.org/entity/Q63699799	Börnste,"http://www.wikidata.org/entity/Q1484611, http://www.wikidata.org/entity/Q253019",Point(7.2375301 51.8440973)
http://www.wikidata.org/entity/Q1604956	Lütmarsen,http://www.wikidata.org/entity/Q253019,Point(9.34333 51.785)
http://www.wikidata.org/entity/Q1485554	Hermesdorf,http://www.wikidata.org/entity/Q253019,Point(7.65083 50.8928)
http://www.wikidata.org/entity/Q1570305	Halbenberg,http://www.wikidata.org/entity/Q253019,Point(7.07076 51.224)
http://www.wikidata.org/entity/Q1981152	Neurath,http://www.wikidata.org/entity/Q253019,Point(6.94441 51.0788)
http://www.wikidata.org/entity/Q30248310	Unterbilstein,http://www.wikidata.org/entity/Q253019,
http://www.wikidata.org/entity/Q1626136	Hommerich,http://www.wikidata.org/entity/Q253019,Point(7.29222 50.7425)
http://www.wikidata.org/entity/Q19289003	Lehmkuhle,"http://www.wikidata.org/entity/Q4632675, http://www.wikidata.org/entity/Q253019",Point(7.25491667 51.17636108)
http://www.wikidata.org/entity/Q2169035	Rotter See,http://www.wikidata.org/entity/Q253019,Point(7.11863 50.8097)
http://www.wikidata.org/entity/Q15815887	Honschaft Millrath,"http://www.wikidata.org/entity/Q1627183, http://www.wikidata.org/entity/Q253019",Point(6.962166666 51.213638888)
http://www.wikidata.org/entity/Q799749	Baerl,http://www.wikidata.org/entity/Q2983893,Point(6.67306 51.4928)
http://www.wikidata.org/entity/Q1651127	Kohlfurtherbrücke,http://www.wikidata.org/entity/Q253019,Point(7.11293 51.19)
http://www.wikidata.org/entity/Q1520246	Gevenich (Linnich),http://www.wikidata.org/entity/Q253019,Point(6.30972 50.9886)
http://www.wikidata.org/entity/Q151453	Westkirchen,http://www.wikidata.org/entity/Q253019,Point(8.04306 51.8839)
http://www.wikidata.org/entity/Q2141737	Reinshagenbever,http://www.wikidata.org/entity/Q253019,Point(7.36722 51.1411)
http://www.wikidata.org/entity/Q2592387	Wolfskuhle,http://www.wikidata.org/entity/Q253019,Point(7.1969 51.2375)
http://www.wikidata.org/entity/Q2291534	Hillmicke,http://www.wikidata.org/entity/Q253019,Point(7.814444444 50.976666666)
http://www.wikidata.org/entity/Q1959116	Sprakel,http://www.wikidata.org/entity/Q253019,Point(7.61806 52.0375)
http://www.wikidata.org/entity/Q1805215	Langewiese,http://www.wikidata.org/entity/Q253019,Point(8.461813888 51.154822222)
http://www.wikidata.org/entity/Q1566467	Haardt,http://www.wikidata.org/entity/Q253019,Point(7.86639 51.0792)
http://www.wikidata.org/entity/Q19687911	Gut Haswinkel,http://www.wikidata.org/entity/Q253019,Point(7.05822222 51.09969444)
http://www.wikidata.org/entity/Q1290848	Niederröttenscheid,http://www.wikidata.org/entity/Q253019,Point(7.37667 51.1344)
http://www.wikidata.org/entity/Q1250603	Dellwig,http://www.wikidata.org/entity/Q253019,Point(7.3491 51.5098)
http://www.wikidata.org/entity/Q245438	Overath,"http://www.wikidata.org/entity/Q262166, http://www.wikidata.org/entity/Q54935786, http://www.wikidata.org/entity/Q42744322",Point(7.3 50.95)
http://www.wikidata.org/entity/Q1455064	Neuwerk,http://www.wikidata.org/entity/Q253019,Point(6.47278 51.2244)
http://www.wikidata.org/entity/Q55585491	Schoneberg,http://www.wikidata.org/entity/Q253019,Point(8.175 51.646944444)
http://www.wikidata.org/entity/Q1318117	Kehn,http://www.wikidata.org/entity/Q253019,Point(6.458333333 51.304166666)
http://www.wikidata.org/entity/Q2259800	Schüren,http://www.wikidata.org/entity/Q253019,Point(8.22907 51.2989)
http://www.wikidata.org/entity/Q2247745	Schnellenbach,http://www.wikidata.org/entity/Q253019,Point(7.45194 51.0044)
http://www.wikidata.org/entity/Q19298578	Piepersberg,http://www.wikidata.org/entity/Q253019,Point(7.26225 51.1635)
http://www.wikidata.org/entity/Q819618	Bergesbirken,http://www.wikidata.org/entity/Q253019,Point(7.385 51.0847)
http://www.wikidata.org/entity/Q1981056	Neunkirchen,http://www.wikidata.org/entity/Q253019,Point(7.33417 50.8411)
http://www.wikidata.org/entity/Q1630573	Stelborn,http://www.wikidata.org/entity/Q253019,Point(8.15988 51.1007)
http://www.wikidata.org/entity/Q1419894	Fischelbach,http://www.wikidata.org/entity/Q253019,Point(8.354 50.874)
http://www.wikidata.org/entity/Q19965733	Saaler Mühle,http://www.wikidata.org/entity/Q253019,Point(7.13746 50.965047)
http://www.wikidata.org/entity/Q15052453	Bönning,http://www.wikidata.org/entity/Q253019,Point(6.5125 51.595)
http://www.wikidata.org/entity/Q254458	Much,http://www.wikidata.org/entity/Q262166,Point(7.4 50.916666666)
http://www.wikidata.org/entity/Q1527915	Küppersherweg,http://www.wikidata.org/entity/Q253019,Point(7.44028 51.1119)
http://www.wikidata.org/entity/Q1747005	Schmitzhöfgen,http://www.wikidata.org/entity/Q253019,Point(7.48889 50.8611)
http://www.wikidata.org/entity/Q161729	Wülfrath,"http://www.wikidata.org/entity/Q54935786, http://www.wikidata.org/entity/Q262166, http://www.wikidata.org/entity/Q42744322",Point(7.033333333 51.283333333)
http://www.wikidata.org/entity/Q1643363	Höfen,http://www.wikidata.org/entity/Q253019,Point(7.55333 50.9897)
http://www.wikidata.org/entity/Q1787295	Kreis Gemünd,http://www.wikidata.org/entity/Q5283531,
http://www.wikidata.org/entity/Q1787360	Kreis Kempen,http://www.wikidata.org/entity/Q5283531,
http://www.wikidata.org/entity/Q1787403	Kreis Medebach,http://www.wikidata.org/entity/Q5283531,
http://www.wikidata.org/entity/Q1787550	Kreis Uckerath,http://www.wikidata.org/entity/Q5283531,
http://www.wikidata.org/entity/Q2011551	Oberzielenbach,http://www.wikidata.org/entity/Q253019,Point(7.67833 50.8858)
http://www.wikidata.org/entity/Q15061704	Weddinghofen,http://www.wikidata.org/entity/Q253019,Point(7.61928 51.6051)
http://www.wikidata.org/entity/Q25158534	Burg,http://www.wikidata.org/entity/Q253019,Point(7.3045136 50.9379667)
http://www.wikidata.org/entity/Q1758854	Schönhausen,http://www.wikidata.org/entity/Q253019,Point(6.32222 51.1214)
http://www.wikidata.org/entity/Q17521612	Birkerhöhe,http://www.wikidata.org/entity/Q253019,Point(7.192863 50.969882)
http://www.wikidata.org/entity/Q1529300	Hahn,http://www.wikidata.org/entity/Q253019,Point(7.70139 50.8764)
http://www.wikidata.org/entity/Q1799892	Ladebühne,http://www.wikidata.org/entity/Q253019,Point(7.05769 51.2426)
http://www.wikidata.org/entity/Q991347	Alfen,http://www.wikidata.org/entity/Q253019,Point(7.35306 51.0669)
http://www.wikidata.org/entity/Q797469	Baal,http://www.wikidata.org/entity/Q253019,Point(6.28333 51.0333)
http://www.wikidata.org/entity/Q2010835	Oberscheid,http://www.wikidata.org/entity/Q253019,Point(7.39667 50.7517)
http://www.wikidata.org/entity/Q15123718	Ottenbruch (Wuppertal),http://www.wikidata.org/entity/Q253019,Point(7.13186111 51.259075)
http://www.wikidata.org/entity/Q1452077	Frauweiler,http://www.wikidata.org/entity/Q253019,Point(6.62012 51.0012)
http://www.wikidata.org/entity/Q2309061	Spenge,http://www.wikidata.org/entity/Q253019,Point(8.48222 52.1422)
http://www.wikidata.org/entity/Q2011122	Oberstehöhe,http://www.wikidata.org/entity/Q253019,Point(7.28787 50.8959)
http://www.wikidata.org/entity/Q1659980	Immen,http://www.wikidata.org/entity/Q253019,Point(7.46833 50.9522)
http://www.wikidata.org/entity/Q1034822	Cappel,http://www.wikidata.org/entity/Q253019,Point(8.99778 51.9572)
http://www.wikidata.org/entity/Q893345	Borbeck,http://www.wikidata.org/entity/Q253019,Point(7.425 51.2158)
http://www.wikidata.org/entity/Q908114	Bremke,http://www.wikidata.org/entity/Q253019,Point(9.10814 52.1255)
http://www.wikidata.org/entity/Q1239299	Venrath,http://www.wikidata.org/entity/Q253019,Point(6.37333 51.0908)
http://www.wikidata.org/entity/Q19369355	Schlehecken,http://www.wikidata.org/entity/Q253019,Point(7.169007 50.967024)
http://www.wikidata.org/entity/Q1378432	Nothausen,http://www.wikidata.org/entity/Q253019,Point(7.6875 50.9503)
http://www.wikidata.org/entity/Q1989165	Nienhagen,http://www.wikidata.org/entity/Q253019,Point(8.67286 52.0302)
http://www.wikidata.org/entity/Q1664036	Stelberg,http://www.wikidata.org/entity/Q253019,Point(7.39 51.06)
http://www.wikidata.org/entity/Q200743	Roetgen,http://www.wikidata.org/entity/Q262166,Point(6.2 50.65)
http://www.wikidata.org/entity/Q895515	Kreis Lüdinghausen,http://www.wikidata.org/entity/Q106658,Point(7.44444 51.7681)
http://www.wikidata.org/entity/Q402680	Ahrem,http://www.wikidata.org/entity/Q253019,Point(6.766666666 50.783333333)
http://www.wikidata.org/entity/Q18020714	Hardt,http://www.wikidata.org/entity/Q253019,Point(7.180357 50.978014)
http://www.wikidata.org/entity/Q1250637	Hostedde,http://www.wikidata.org/entity/Q253019,Point(7.537 51.566)
http://www.wikidata.org/entity/Q1809594	Laßbruch,http://www.wikidata.org/entity/Q253019,Point(9.05306 52.1111)
http://www.wikidata.org/entity/Q33453943	Königswinter,http://www.wikidata.org/entity/Q253019,Point(7.186666666 50.683888888)
http://www.wikidata.org/entity/Q1798962	Vilkerath,http://www.wikidata.org/entity/Q253019,Point(7.31861 50.9614)
http://www.wikidata.org/entity/Q27479181	Großbernsau,http://www.wikidata.org/entity/Q253019,
http://www.wikidata.org/entity/Q25158550	Neuenhaus,http://www.wikidata.org/entity/Q253019,Point(7.08707111 51.2069675)
http://www.wikidata.org/entity/Q1594134	Heiden (Hellenthal),http://www.wikidata.org/entity/Q253019,Point(6.48869 50.4505)
http://www.wikidata.org/entity/Q1796601	Körbecke,http://www.wikidata.org/entity/Q253019,Point(8.13586 51.4974)
http://www.wikidata.org/entity/Q697335	Arnsberg,http://www.wikidata.org/entity/Q253019,Point(7.33194 51.1231)
http://www.wikidata.org/entity/Q14524602	Styrum,http://www.wikidata.org/entity/Q253019,Point(6.85472 51.4528)
http://www.wikidata.org/entity/Q437243	Altenhof,http://www.wikidata.org/entity/Q253019,Point(7.31779 51.1378)
http://www.wikidata.org/entity/Q19259141	Am Hagen,http://www.wikidata.org/entity/Q253019,Point(7.51538889 51.24708333)
http://www.wikidata.org/entity/Q1658145	Ikoven,http://www.wikidata.org/entity/Q253019,Point(6.68917 51.0783)
http://www.wikidata.org/entity/Q1943580	Mollenkotten,http://www.wikidata.org/entity/Q253019,Point(7.23305 51.3069)
http://www.wikidata.org/entity/Q23559848	Brenschede,http://www.wikidata.org/entity/Q253019,Point(7.230833 51.447222)
http://www.wikidata.org/entity/Q1607906	Herbeck,http://www.wikidata.org/entity/Q253019,Point(7.32306 51.2022)
http://www.wikidata.org/entity/Q879040	Bittingen,http://www.wikidata.org/entity/Q253019,Point(8.01972 51.5094)
http://www.wikidata.org/entity/Q2250376	Schröders Herweg,http://www.wikidata.org/entity/Q253019,Point(7.52607 51.1831)
http://www.wikidata.org/entity/Q30129740	Herrenhöhe,http://www.wikidata.org/entity/Q253019,
http://www.wikidata.org/entity/Q818726	Berbeck,http://www.wikidata.org/entity/Q253019,Point(7.34292 51.1316)
http://www.wikidata.org/entity/Q1587845	Kreis Detmold,http://www.wikidata.org/entity/Q106658,Point(8.88333 51.9333)
http://www.wikidata.org/entity/Q56009217	Lind,http://www.wikidata.org/entity/Q253019,Point(6.483222222 51.42825)
http://www.wikidata.org/entity/Q1436154	Overbeck,http://www.wikidata.org/entity/Q253019,Point(6.86039 51.7185)
http://www.wikidata.org/entity/Q21039738	Obermelbecke,http://www.wikidata.org/entity/Q253019,Point(8.04345 51.1715)
http://www.wikidata.org/entity/Q23788258	Stesse,http://www.wikidata.org/entity/Q253019,Point(8.208368 51.340831)
http://www.wikidata.org/entity/Q1784416	Werfermühle,http://www.wikidata.org/entity/Q253019,Point(7.54333 50.7744)
http://www.wikidata.org/entity/Q1795734	Buchforst,http://www.wikidata.org/entity/Q15632166,Point(7.005 50.9508)
http://www.wikidata.org/entity/Q1200174	Derichsweiler,http://www.wikidata.org/entity/Q253019,Point(6.42889 50.7981)
http://www.wikidata.org/entity/Q6257	Kreis Mettmann,http://www.wikidata.org/entity/Q106658,Point(7.0 51.25)
http://www.wikidata.org/entity/Q1210130	Dicksiepen,http://www.wikidata.org/entity/Q253019,Point(7.50045 51.2025)
http://www.wikidata.org/entity/Q992517	Brunbeck,http://www.wikidata.org/entity/Q253019,Point(6.25444 51.1242)
http://www.wikidata.org/entity/Q1110891	Ohligs,http://www.wikidata.org/entity/Q253019,Point(7.01167 51.1614)
http://www.wikidata.org/entity/Q1552420	Grüterich,http://www.wikidata.org/entity/Q253019,Point(7.34056 51.0961)
http://www.wikidata.org/entity/Q19369341	Kempen,http://www.wikidata.org/entity/Q253019,Point(7.04666667 51.12113889)
http://www.wikidata.org/entity/Q6000666	Lennetal,http://www.wikidata.org/entity/Q253019,Point(7.52916667 51.385)
http://www.wikidata.org/entity/Q531011	Laer,http://www.wikidata.org/entity/Q253019,Point(7.263611111 51.471111111)
http://www.wikidata.org/entity/Q200087	Vettweiß,http://www.wikidata.org/entity/Q262166,Point(6.6 50.73333)
http://www.wikidata.org/entity/Q883426	Gruiten,http://www.wikidata.org/entity/Q253019,Point(7.011388888 51.218055555)
http://www.wikidata.org/entity/Q1987680	Niederdielfen,http://www.wikidata.org/entity/Q253019,Point(8.09056 50.8511)
http://www.wikidata.org/entity/Q15815626	Hinterm Holz,http://www.wikidata.org/entity/Q253019,Point(7.15011111 51.24869444)
http://www.wikidata.org/entity/Q2799894	Am Schnapsstüber,http://www.wikidata.org/entity/Q253019,Point(7.15515 51.2726)
http://www.wikidata.org/entity/Q30073879	Stephansohl,http://www.wikidata.org/entity/Q253019,
http://www.wikidata.org/entity/Q2497610	Untergraben,http://www.wikidata.org/entity/Q253019,Point(7.42 51.1839)
http://www.wikidata.org/entity/Q883858	Blerichen,http://www.wikidata.org/entity/Q253019,Point(6.576358333 50.9838)
http://www.wikidata.org/entity/Q183515	Salzkotten,"http://www.wikidata.org/entity/Q262166, http://www.wikidata.org/entity/Q42744322",Point(8.604722222 51.670833333)
http://www.wikidata.org/entity/Q1673868	Quirrenbach,http://www.wikidata.org/entity/Q253019,Point(7.3173 50.6825)
http://www.wikidata.org/entity/Q3007	Altstadt-Süd,"http://www.wikidata.org/entity/Q676050, http://www.wikidata.org/entity/Q15632166",Point(6.956111111 50.9325)
http://www.wikidata.org/entity/Q113624	Kleuelshöhe,http://www.wikidata.org/entity/Q253019,Point(7.31972 50.9817)
http://www.wikidata.org/entity/Q27869678	Herrenbröl,http://www.wikidata.org/entity/Q253019,
http://www.wikidata.org/entity/Q22691465	Brüxken,http://www.wikidata.org/entity/Q253019,Point(6.245 51.402)
http://www.wikidata.org/entity/Q1291284	Niederflosbach,http://www.wikidata.org/entity/Q253019,Point(7.3775 51.0769)
http://www.wikidata.org/entity/Q492224	Stadtbezirk Bochum-Wattenscheid,"http://www.wikidata.org/entity/Q22865, http://www.wikidata.org/entity/Q2740635, http://www.wikidata.org/entity/Q707813",Point(7.133333333 51.483333333)
http://www.wikidata.org/entity/Q1713636	Junkermühle,http://www.wikidata.org/entity/Q253019,Point(7.31724 51.0666)
http://www.wikidata.org/entity/Q1459702	Kirchdornberg,http://www.wikidata.org/entity/Q253019,Point(8.43944 52.0453)
http://www.wikidata.org/entity/Q3893	Lüdenscheid,"http://www.wikidata.org/entity/Q262166, http://www.wikidata.org/entity/Q1548518, http://www.wikidata.org/entity/Q707813, http://www.wikidata.org/entity/Q42744322",Point(7.6273 51.21977)
http://www.wikidata.org/entity/Q1621262	Hitzhof,http://www.wikidata.org/entity/Q253019,Point(7.24166 50.8776)
http://www.wikidata.org/entity/Q2231088	Schanzmannsmühle,http://www.wikidata.org/entity/Q253019,Point(7.5122 51.151)
http://www.wikidata.org/entity/Q243266	Kranenburg,http://www.wikidata.org/entity/Q262166,Point(6.007222222 51.789722222)
http://www.wikidata.org/entity/Q1455527	Frentrop,http://www.wikidata.org/entity/Q253019,Point(7.0628 51.6501)
http://www.wikidata.org/entity/Q19787673	Ondrup,http://www.wikidata.org/entity/Q253019,Point(7.49254 51.70638)
http://www.wikidata.org/entity/Q875774	Friedrichstadt,http://www.wikidata.org/entity/Q1852178,Point(6.78056 51.2122)
http://www.wikidata.org/entity/Q702411	Rheydt,http://www.wikidata.org/entity/Q253019,Point(6.45 51.166666666)
http://www.wikidata.org/entity/Q870887	Günnigfeld,http://www.wikidata.org/entity/Q253019,Point(7.147777777 51.495833333)
http://www.wikidata.org/entity/Q44176786	Deuten,http://www.wikidata.org/entity/Q253019,Point(6.969444444 51.719444444)
http://www.wikidata.org/entity/Q2137735	Winnekendonk,http://www.wikidata.org/entity/Q253019,Point(6.287222 51.598056)
http://www.wikidata.org/entity/Q1250679	Menglinghausen,http://www.wikidata.org/entity/Q253019,Point(7.42 51.4736)
http://www.wikidata.org/entity/Q28816822	Hütte,http://www.wikidata.org/entity/Q253019,
http://www.wikidata.org/entity/Q1301770	Vinxel,http://www.wikidata.org/entity/Q253019,Point(7.20371 50.7204)
http://www.wikidata.org/entity/Q15059516	Roßkamp,http://www.wikidata.org/entity/Q253019,Point(7.08014722 51.21971389)
http://www.wikidata.org/entity/Q27667944	Damm,http://www.wikidata.org/entity/Q253019,
http://www.wikidata.org/entity/Q876829	Geislar,http://www.wikidata.org/entity/Q253019,Point(7.127036111 50.760405555)
http://www.wikidata.org/entity/Q1795761	Marsdorf,http://www.wikidata.org/entity/Q253019,Point(6.85111 50.9189)
http://www.wikidata.org/entity/Q315481	Angermund,http://www.wikidata.org/entity/Q253019,Point(6.78011 51.33)
http://www.wikidata.org/entity/Q1095343	Clarenbach,http://www.wikidata.org/entity/Q253019,Point(7.19802 51.2005)
http://www.wikidata.org/entity/Q1917394	Mehr,http://www.wikidata.org/entity/Q253019,Point(6.47306 51.7303)
http://www.wikidata.org/entity/Q15122720	Neuenbaum (Wuppertal),http://www.wikidata.org/entity/Q253019,Point(7.15727778 51.28958333)
http://www.wikidata.org/entity/Q1658102	Ikenhausen,http://www.wikidata.org/entity/Q253019,Point(9.08398 51.5599)
http://www.wikidata.org/entity/Q1786904	Krauthausen,http://www.wikidata.org/entity/Q253019,Point(6.18717 50.7415)
http://www.wikidata.org/entity/Q737320	Hoven,http://www.wikidata.org/entity/Q253019,Point(6.64361 50.685)
http://www.wikidata.org/entity/Q1546106	Grevenhagen,http://www.wikidata.org/entity/Q253019,Point(8.97917 51.7975)
http://www.wikidata.org/entity/Q997023	Brüngsberg,http://www.wikidata.org/entity/Q253019,Point(7.30329 50.676)
